NUM_00,CAT_00,CAT_01,CAT_02,CAT_03,NUM_01,CAT_04,CAT_05,CAT_06,NUM_02,CAT_07,NUM_03,NUM_04,NUM_05,NUM_06,CAT_08,target
29,admin.,married,secondary,no,-526.0,yes,no,unknown,28,may,314.0,2,-1.0,0.0,unknown,0
36,management,single,unknown,no,62.0,no,no,cellular,13,jul,311.0,1,91.0,2.0,success,1
39,management,married,tertiary,no,141.0,yes,no,cellular,13,may,788.0,2,331.0,6.0,other,0
35,technician,single,secondary,no,0.0,no,no,cellular,26,aug,259.0,2,-1.0,0.0,unknown,0
34,technician,married,tertiary,no,31.0,no,no,unknown,24,feb,108.0,1,-1.0,0.0,unknown,0
31,technician,single,tertiary,no,1051.0,no,no,cellular,25,aug,106.0,4,-1.0,0.0,unknown,0
59,management,married,tertiary,no,7049.0,no,no,cellular,21,nov,530.0,1,163.0,2.0,failure,1
25,services,single,secondary,no,1119.0,yes,no,cellular,18,may,1063.0,1,-1.0,0.0,unknown,1
30,technician,married,secondary,no,398.0,yes,no,cellular,17,apr,132.0,2,238.0,2.0,failure,0
27,technician,single,secondary,no,629.0,yes,yes,unknown,18,jun,680.0,2,-1.0,0.0,unknown,0
59,retired,married,secondary,no,385.0,no,yes,telephone,14,aug,365.0,2,-1.0,0.0,unknown,0
60,admin.,married,unknown,no,2667.0,yes,no,unknown,15,may,140.0,1,-1.0,0.0,unknown,0
38,management,married,tertiary,no,1199.0,no,no,cellular,4,aug,178.0,1,1.0,1.0,success,1
53,services,married,secondary,no,6170.0,no,no,cellular,13,aug,838.0,4,-1.0,0.0,unknown,1
33,services,married,secondary,no,804.0,yes,yes,unknown,8,may,266.0,1,-1.0,0.0,unknown,0
30,admin.,single,secondary,no,1450.0,yes,no,cellular,18,may,298.0,1,355.0,1.0,failure,0
30,technician,single,secondary,no,126.0,no,no,cellular,19,aug,256.0,2,-1.0,0.0,unknown,0
30,services,married,secondary,no,2.0,no,yes,unknown,23,may,50.0,3,-1.0,0.0,unknown,0
25,management,single,tertiary,no,528.0,no,no,cellular,14,aug,201.0,1,-1.0,0.0,unknown,1
35,management,single,unknown,no,2361.0,no,no,cellular,9,jul,90.0,10,-1.0,0.0,unknown,0
57,blue-collar,married,secondary,no,4597.0,yes,no,cellular,14,aug,170.0,4,-1.0,0.0,unknown,0
26,blue-collar,single,secondary,no,381.0,yes,no,unknown,26,may,504.0,2,-1.0,0.0,unknown,0
25,technician,single,secondary,no,4718.0,no,no,cellular,24,jul,709.0,1,-1.0,0.0,unknown,1
34,admin.,single,tertiary,no,625.0,no,yes,unknown,31,aug,34.0,1,-1.0,0.0,unknown,1
35,management,single,secondary,no,2383.0,yes,no,cellular,31,jul,67.0,6,-1.0,0.0,unknown,0
59,unemployed,married,secondary,no,0.0,no,no,cellular,11,mar,74.0,1,-1.0,0.0,unknown,0
42,blue-collar,married,secondary,yes,-204.0,yes,no,cellular,11,may,34.0,1,361.0,7.0,failure,0
23,student,single,secondary,no,2530.0,yes,no,cellular,18,may,194.0,3,364.0,3.0,other,0
32,management,married,tertiary,no,0.0,no,no,cellular,8,aug,83.0,1,-1.0,0.0,unknown,0
32,technician,single,secondary,no,1210.0,yes,yes,unknown,28,may,267.0,4,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,419.0,yes,no,cellular,20,apr,122.0,3,325.0,2.0,failure,0
31,blue-collar,single,secondary,no,953.0,yes,no,cellular,14,may,479.0,1,346.0,2.0,success,1
27,technician,single,secondary,no,-437.0,no,no,cellular,4,feb,352.0,1,216.0,2.0,other,0
42,unknown,single,unknown,no,942.0,no,no,cellular,27,jan,245.0,1,92.0,2.0,success,1
46,blue-collar,married,primary,no,9083.0,yes,no,cellular,8,may,389.0,1,-1.0,0.0,unknown,0
27,technician,single,secondary,no,-646.0,yes,no,cellular,25,jul,135.0,8,-1.0,0.0,unknown,0
25,blue-collar,single,secondary,no,330.0,yes,no,unknown,4,jun,605.0,1,-1.0,0.0,unknown,0
35,management,married,tertiary,yes,-10.0,yes,no,cellular,15,may,168.0,2,364.0,1.0,other,0
39,management,divorced,tertiary,no,6.0,yes,no,cellular,28,jan,139.0,2,-1.0,0.0,unknown,0
21,student,single,secondary,no,224.0,no,no,cellular,30,apr,871.0,1,-1.0,0.0,unknown,1
46,management,married,tertiary,no,39.0,yes,yes,cellular,21,nov,64.0,1,-1.0,0.0,unknown,0
44,management,single,secondary,no,-228.0,yes,yes,cellular,13,may,38.0,1,362.0,2.0,failure,0
35,technician,single,secondary,no,634.0,yes,no,cellular,29,aug,122.0,2,-1.0,0.0,unknown,0
56,entrepreneur,married,secondary,no,938.0,no,yes,unknown,3,jul,202.0,2,-1.0,0.0,unknown,0
34,blue-collar,married,secondary,no,175.0,yes,no,cellular,14,may,50.0,2,364.0,2.0,failure,0
31,technician,single,secondary,no,223.0,no,no,unknown,4,jul,49.0,1,-1.0,0.0,unknown,0
32,blue-collar,divorced,secondary,no,-15.0,yes,yes,cellular,11,may,132.0,3,-1.0,0.0,unknown,0
77,retired,married,unknown,no,1807.0,no,no,telephone,20,oct,373.0,1,-1.0,0.0,unknown,1
30,blue-collar,single,primary,no,459.0,yes,no,cellular,17,apr,439.0,1,-1.0,0.0,unknown,0
46,technician,married,primary,no,718.0,yes,no,cellular,6,feb,80.0,2,268.0,1.0,failure,0
31,management,married,tertiary,no,0.0,yes,yes,cellular,28,jul,664.0,8,-1.0,0.0,unknown,1
40,services,married,secondary,no,193.0,yes,yes,cellular,7,jul,190.0,1,-1.0,0.0,unknown,0
48,services,married,secondary,no,2409.0,yes,no,cellular,24,jul,533.0,2,-1.0,0.0,unknown,0
49,management,married,secondary,no,249.0,no,no,telephone,6,nov,234.0,1,-1.0,0.0,unknown,1
63,retired,married,secondary,no,4752.0,no,no,cellular,2,sep,233.0,2,-1.0,0.0,unknown,1
60,retired,married,primary,no,414.0,no,no,unknown,8,may,395.0,1,-1.0,0.0,unknown,0
53,blue-collar,married,secondary,no,-76.0,no,no,cellular,29,jan,173.0,1,164.0,4.0,other,0
37,management,married,tertiary,no,413.0,no,no,cellular,16,oct,138.0,2,-1.0,0.0,unknown,0
36,management,single,tertiary,no,515.0,yes,no,cellular,21,nov,14.0,7,-1.0,0.0,unknown,0
49,blue-collar,married,secondary,no,55.0,no,no,unknown,11,jun,112.0,4,-1.0,0.0,unknown,0
43,management,married,tertiary,no,0.0,no,no,cellular,14,jul,1153.0,3,-1.0,0.0,unknown,1
37,technician,divorced,secondary,no,23.0,no,no,cellular,20,aug,289.0,2,-1.0,0.0,unknown,0
31,technician,married,tertiary,no,120.0,no,no,cellular,8,aug,1000.0,1,-1.0,0.0,unknown,1
44,housemaid,married,secondary,no,281.0,yes,no,unknown,8,may,604.0,1,-1.0,0.0,unknown,0
56,retired,married,secondary,no,307.0,no,yes,cellular,8,jul,175.0,1,-1.0,0.0,unknown,0
42,admin.,married,tertiary,no,1536.0,no,no,cellular,5,feb,132.0,1,182.0,3.0,success,0
45,technician,married,secondary,no,3007.0,no,no,unknown,11,jun,442.0,1,-1.0,0.0,unknown,0
41,technician,single,secondary,no,2300.0,no,no,cellular,8,aug,160.0,6,-1.0,0.0,unknown,0
37,management,divorced,tertiary,no,168.0,yes,no,unknown,5,jun,227.0,1,-1.0,0.0,unknown,0
58,admin.,married,secondary,no,2747.0,no,no,cellular,17,nov,907.0,2,-1.0,0.0,unknown,0
34,student,single,tertiary,no,1322.0,no,no,cellular,26,aug,170.0,3,-1.0,0.0,unknown,0
56,blue-collar,married,secondary,no,2583.0,no,no,cellular,21,nov,70.0,1,-1.0,0.0,unknown,0
45,management,married,tertiary,no,1788.0,no,no,cellular,2,jun,177.0,2,301.0,2.0,failure,0
31,unemployed,single,primary,no,406.0,no,no,cellular,4,feb,736.0,1,-1.0,0.0,unknown,1
33,management,single,tertiary,no,816.0,yes,no,cellular,11,oct,383.0,2,503.0,2.0,failure,1
46,technician,married,tertiary,no,31630.0,no,no,cellular,30,nov,448.0,2,214.0,1.0,failure,0
34,management,single,tertiary,no,151.0,yes,no,cellular,20,apr,7.0,4,-1.0,0.0,unknown,0
43,management,single,tertiary,no,3872.0,yes,no,cellular,9,jul,225.0,2,-1.0,0.0,unknown,0
56,services,divorced,secondary,no,218.0,yes,no,cellular,2,feb,113.0,2,249.0,2.0,failure,0
31,management,married,tertiary,no,91.0,no,no,unknown,27,may,145.0,2,-1.0,0.0,unknown,0
29,services,divorced,secondary,no,590.0,yes,no,unknown,30,may,76.0,2,-1.0,0.0,unknown,0
45,blue-collar,married,secondary,no,10252.0,no,no,cellular,4,may,675.0,2,-1.0,0.0,unknown,1
28,blue-collar,married,secondary,no,255.0,yes,no,cellular,29,jan,602.0,2,-1.0,0.0,unknown,0
57,blue-collar,married,primary,no,3109.0,no,no,cellular,2,jun,482.0,2,-1.0,0.0,unknown,1
37,student,single,unknown,no,444.0,no,no,cellular,4,may,1063.0,5,-1.0,0.0,unknown,1
60,blue-collar,married,primary,no,3462.0,no,no,cellular,7,aug,125.0,2,-1.0,0.0,unknown,0
34,management,married,tertiary,no,577.0,yes,no,cellular,18,nov,80.0,1,-1.0,0.0,unknown,0
40,admin.,divorced,secondary,no,220.0,yes,no,cellular,18,may,197.0,2,-1.0,0.0,unknown,0
41,admin.,married,secondary,no,4320.0,yes,no,cellular,18,nov,164.0,1,166.0,2.0,failure,0
28,technician,single,secondary,no,113.0,no,no,cellular,30,apr,108.0,1,-1.0,0.0,unknown,0
57,management,married,primary,no,0.0,no,no,cellular,19,nov,97.0,1,-1.0,0.0,unknown,0
44,management,married,secondary,no,991.0,no,no,cellular,2,feb,194.0,1,-1.0,0.0,unknown,0
55,management,single,tertiary,no,0.0,no,no,cellular,30,apr,156.0,3,-1.0,0.0,unknown,0
50,entrepreneur,married,tertiary,no,2410.0,no,no,cellular,21,nov,65.0,1,-1.0,0.0,unknown,0
58,housemaid,married,tertiary,no,0.0,yes,no,cellular,21,jul,111.0,1,-1.0,0.0,unknown,0
46,unknown,married,secondary,no,1482.0,no,no,cellular,19,aug,139.0,3,-1.0,0.0,unknown,0
35,technician,divorced,secondary,no,82.0,no,no,cellular,19,aug,152.0,3,-1.0,0.0,unknown,0
38,management,married,tertiary,no,178.0,no,no,cellular,6,aug,170.0,3,-1.0,0.0,unknown,0
43,self-employed,single,secondary,no,798.0,yes,no,unknown,12,may,217.0,1,-1.0,0.0,unknown,0
48,management,married,tertiary,no,500.0,yes,yes,cellular,5,feb,53.0,1,-1.0,0.0,unknown,0
32,technician,single,tertiary,no,665.0,yes,no,cellular,21,nov,22.0,5,-1.0,0.0,unknown,0
32,technician,single,secondary,no,284.0,no,no,cellular,29,aug,161.0,2,-1.0,0.0,unknown,0
41,housemaid,divorced,primary,no,9059.0,no,no,unknown,6,jun,113.0,1,-1.0,0.0,unknown,0
28,student,single,tertiary,no,61.0,yes,no,cellular,16,jul,401.0,8,-1.0,0.0,unknown,0
50,management,married,tertiary,no,469.0,no,no,cellular,16,oct,170.0,1,183.0,1.0,success,1
57,services,single,secondary,no,0.0,no,no,cellular,6,aug,355.0,1,-1.0,0.0,unknown,1
50,self-employed,married,secondary,no,0.0,yes,no,telephone,12,may,352.0,2,175.0,11.0,other,0
36,blue-collar,single,primary,no,2491.0,no,yes,unknown,17,jun,168.0,2,-1.0,0.0,unknown,0
47,blue-collar,married,secondary,no,1484.0,no,no,cellular,17,nov,297.0,1,119.0,3.0,failure,0
51,management,divorced,tertiary,no,311.0,no,no,telephone,14,aug,122.0,2,-1.0,0.0,unknown,0
35,management,single,tertiary,no,550.0,yes,no,unknown,6,may,55.0,2,-1.0,0.0,unknown,0
51,management,married,tertiary,no,-516.0,yes,no,cellular,18,nov,120.0,2,187.0,2.0,failure,0
57,retired,married,primary,no,207.0,yes,no,unknown,8,may,193.0,1,-1.0,0.0,unknown,0
32,management,married,tertiary,no,937.0,no,no,cellular,28,aug,90.0,1,94.0,2.0,failure,0
28,blue-collar,single,secondary,no,2806.0,no,no,cellular,13,oct,285.0,1,120.0,1.0,other,0
30,admin.,married,secondary,no,-44.0,yes,no,cellular,17,jul,97.0,1,-1.0,0.0,unknown,0
31,admin.,divorced,secondary,no,-186.0,yes,no,cellular,20,apr,21.0,5,-1.0,0.0,unknown,0
28,technician,single,tertiary,no,-594.0,yes,yes,cellular,15,may,296.0,2,353.0,2.0,other,0
26,blue-collar,married,secondary,no,246.0,yes,no,unknown,16,may,1143.0,3,-1.0,0.0,unknown,1
40,technician,divorced,secondary,no,311.0,no,no,cellular,6,aug,738.0,2,-1.0,0.0,unknown,1
55,technician,married,unknown,no,1393.0,yes,yes,telephone,21,nov,55.0,5,-1.0,0.0,unknown,0
50,blue-collar,married,primary,no,5776.0,no,no,cellular,18,nov,49.0,3,-1.0,0.0,unknown,0
56,technician,married,secondary,no,1199.0,yes,yes,cellular,29,jul,336.0,2,-1.0,0.0,unknown,0
60,retired,divorced,secondary,no,1718.0,yes,no,unknown,26,may,146.0,6,-1.0,0.0,unknown,0
51,blue-collar,married,secondary,no,193.0,no,no,cellular,18,aug,146.0,5,-1.0,0.0,unknown,0
45,admin.,single,secondary,no,946.0,yes,no,cellular,13,apr,754.0,3,143.0,6.0,failure,0
37,housemaid,single,tertiary,no,561.0,no,no,cellular,18,nov,188.0,1,165.0,2.0,failure,0
34,technician,married,secondary,no,114.0,yes,yes,cellular,4,jun,153.0,1,309.0,3.0,other,0
33,management,single,tertiary,no,2934.0,no,no,cellular,30,oct,59.0,1,-1.0,0.0,unknown,0
56,technician,divorced,secondary,no,146.0,yes,no,cellular,5,aug,419.0,3,-1.0,0.0,unknown,1
49,self-employed,married,secondary,no,-199.0,yes,yes,cellular,29,jan,385.0,1,-1.0,0.0,unknown,0
58,retired,married,primary,no,-102.0,yes,yes,cellular,27,aug,80.0,10,-1.0,0.0,unknown,0
45,management,married,tertiary,no,7154.0,yes,no,cellular,19,nov,93.0,3,111.0,3.0,failure,0
50,admin.,married,secondary,no,4855.0,no,no,cellular,5,aug,720.0,2,-1.0,0.0,unknown,1
32,management,single,tertiary,no,537.0,no,no,unknown,29,may,187.0,3,-1.0,0.0,unknown,0
44,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,27.0,1,-1.0,0.0,unknown,0
35,technician,single,tertiary,no,1924.0,yes,no,cellular,20,apr,285.0,1,-1.0,0.0,unknown,0
34,services,divorced,secondary,no,-240.0,yes,no,cellular,11,may,247.0,6,-1.0,0.0,unknown,0
35,blue-collar,married,secondary,no,1287.0,yes,no,cellular,14,may,251.0,3,-1.0,0.0,unknown,0
25,student,single,secondary,no,520.0,yes,no,cellular,7,may,236.0,1,-1.0,0.0,unknown,0
42,management,married,tertiary,yes,0.0,yes,no,cellular,4,feb,358.0,2,-1.0,0.0,unknown,0
28,self-employed,married,tertiary,no,232.0,yes,yes,cellular,20,apr,219.0,1,-1.0,0.0,unknown,0
54,management,married,unknown,no,24.0,no,no,cellular,31,jul,12.0,10,-1.0,0.0,unknown,0
39,management,married,tertiary,no,63.0,yes,no,cellular,24,jul,203.0,1,-1.0,0.0,unknown,0
44,retired,divorced,primary,no,2083.0,yes,no,unknown,28,may,124.0,1,-1.0,0.0,unknown,0
34,technician,single,tertiary,no,19.0,no,no,cellular,20,aug,345.0,3,-1.0,0.0,unknown,0
21,unemployed,single,secondary,no,280.0,no,no,cellular,11,aug,280.0,2,-1.0,0.0,unknown,0
36,services,single,secondary,no,248.0,yes,no,unknown,7,may,90.0,2,-1.0,0.0,unknown,0
33,management,single,secondary,no,20600.0,no,no,cellular,20,nov,125.0,1,-1.0,0.0,unknown,0
53,unemployed,married,tertiary,no,240.0,no,no,cellular,29,aug,106.0,3,-1.0,0.0,unknown,0
45,self-employed,married,unknown,no,-257.0,no,no,unknown,16,may,448.0,2,-1.0,0.0,unknown,0
42,blue-collar,married,secondary,no,2256.0,yes,no,unknown,16,jun,315.0,1,-1.0,0.0,unknown,0
46,housemaid,married,primary,no,269.0,no,no,cellular,8,aug,188.0,5,-1.0,0.0,unknown,0
36,entrepreneur,married,tertiary,no,-502.0,yes,no,cellular,20,apr,22.0,4,-1.0,0.0,unknown,0
46,blue-collar,married,primary,no,1085.0,yes,yes,cellular,15,may,523.0,2,353.0,58.0,other,1
53,retired,married,tertiary,no,1452.0,no,yes,cellular,19,nov,442.0,2,113.0,3.0,failure,0
32,management,married,tertiary,no,-360.0,yes,no,cellular,21,jul,176.0,4,-1.0,0.0,unknown,0
31,management,single,tertiary,no,924.0,no,no,cellular,27,feb,172.0,1,-1.0,0.0,unknown,1
50,technician,married,unknown,no,1268.0,yes,yes,unknown,29,may,145.0,2,-1.0,0.0,unknown,0
38,management,married,tertiary,no,1100.0,no,yes,cellular,11,aug,347.0,2,-1.0,0.0,unknown,0
57,retired,married,secondary,no,5313.0,no,no,cellular,3,jun,200.0,1,-1.0,0.0,unknown,1
47,blue-collar,married,primary,no,214.0,yes,yes,unknown,9,jun,168.0,1,-1.0,0.0,unknown,0
42,management,married,tertiary,no,144.0,no,no,cellular,4,mar,148.0,1,87.0,4.0,failure,1
23,services,married,secondary,no,0.0,yes,yes,unknown,26,may,90.0,5,-1.0,0.0,unknown,0
38,admin.,married,tertiary,no,4297.0,no,no,cellular,7,aug,206.0,2,-1.0,0.0,unknown,1
40,blue-collar,married,secondary,no,1313.0,no,no,unknown,14,may,87.0,1,-1.0,0.0,unknown,0
55,technician,married,secondary,no,264.0,yes,yes,cellular,31,jul,1150.0,5,-1.0,0.0,unknown,1
41,management,married,tertiary,no,1204.0,yes,yes,cellular,13,may,310.0,2,-1.0,0.0,unknown,0
40,retired,single,primary,no,0.0,no,no,unknown,5,may,136.0,2,-1.0,0.0,unknown,0
54,blue-collar,married,secondary,no,233.0,yes,no,unknown,19,may,220.0,3,-1.0,0.0,unknown,0
57,retired,married,tertiary,no,-5.0,no,no,cellular,10,jul,42.0,1,-1.0,0.0,unknown,0
41,technician,single,tertiary,no,5365.0,yes,no,cellular,7,may,412.0,2,-1.0,0.0,unknown,0
53,blue-collar,single,primary,no,210.0,yes,no,cellular,15,may,984.0,1,368.0,1.0,failure,0
28,blue-collar,married,secondary,no,100.0,yes,yes,unknown,27,may,132.0,2,-1.0,0.0,unknown,0
59,retired,married,primary,no,0.0,yes,no,unknown,26,may,104.0,7,-1.0,0.0,unknown,0
51,services,married,secondary,no,421.0,yes,no,cellular,15,apr,139.0,2,-1.0,0.0,unknown,0
35,management,divorced,tertiary,no,153.0,no,no,cellular,9,jul,593.0,2,-1.0,0.0,unknown,0
30,blue-collar,single,secondary,yes,239.0,yes,no,unknown,21,may,412.0,1,-1.0,0.0,unknown,1
34,management,married,tertiary,no,2611.0,no,no,cellular,7,aug,235.0,8,-1.0,0.0,unknown,0
52,entrepreneur,married,primary,no,657.0,no,no,telephone,7,dec,91.0,2,217.0,1.0,other,0
44,admin.,single,secondary,no,985.0,yes,yes,cellular,11,may,9.0,7,325.0,19.0,failure,0
30,entrepreneur,single,secondary,no,265.0,yes,yes,unknown,3,jun,67.0,10,-1.0,0.0,unknown,0
56,retired,married,secondary,no,20.0,no,yes,cellular,19,aug,153.0,3,-1.0,0.0,unknown,0
39,blue-collar,married,secondary,no,1386.0,yes,yes,unknown,4,jun,193.0,2,-1.0,0.0,unknown,0
44,blue-collar,married,primary,no,503.0,yes,no,unknown,7,may,629.0,2,-1.0,0.0,unknown,0
47,management,married,primary,no,1675.0,yes,no,cellular,9,feb,38.0,3,-1.0,0.0,unknown,0
43,retired,married,secondary,no,808.0,no,no,cellular,16,jul,481.0,3,-1.0,0.0,unknown,0
64,retired,married,primary,no,493.0,no,no,cellular,17,apr,108.0,1,-1.0,0.0,unknown,0
30,technician,single,secondary,no,53.0,yes,no,cellular,18,jul,352.0,5,-1.0,0.0,unknown,0
55,unemployed,married,primary,no,1212.0,no,no,cellular,31,may,178.0,1,-1.0,0.0,unknown,0
44,services,married,secondary,no,1422.0,yes,no,unknown,20,may,129.0,8,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,-249.0,yes,yes,cellular,21,jul,189.0,3,-1.0,0.0,unknown,0
31,blue-collar,married,secondary,no,-190.0,yes,yes,cellular,8,may,299.0,3,-1.0,0.0,unknown,0
41,technician,married,secondary,no,493.0,yes,no,unknown,16,may,130.0,3,-1.0,0.0,unknown,0
44,blue-collar,married,primary,no,4031.0,yes,no,cellular,7,may,983.0,4,-1.0,0.0,unknown,1
39,blue-collar,married,primary,no,2615.0,yes,no,unknown,3,jun,88.0,6,-1.0,0.0,unknown,0
38,management,divorced,tertiary,no,554.0,no,no,cellular,12,aug,138.0,4,-1.0,0.0,unknown,0
45,self-employed,married,secondary,no,706.0,no,no,cellular,30,apr,78.0,2,176.0,1.0,success,0
21,blue-collar,married,secondary,no,223.0,yes,no,unknown,27,may,155.0,1,-1.0,0.0,unknown,0
46,blue-collar,married,secondary,no,182.0,no,no,cellular,4,feb,56.0,1,-1.0,0.0,unknown,0
28,unemployed,married,secondary,no,863.0,yes,yes,unknown,27,may,355.0,1,-1.0,0.0,unknown,0
43,management,single,secondary,no,1063.0,yes,no,cellular,5,feb,141.0,3,-1.0,0.0,unknown,0
32,blue-collar,married,secondary,no,476.0,yes,no,cellular,23,jul,956.0,9,-1.0,0.0,unknown,1
31,technician,single,secondary,no,2484.0,yes,no,cellular,7,apr,562.0,1,-1.0,0.0,unknown,0
27,admin.,single,secondary,no,242.0,yes,yes,unknown,28,may,83.0,1,-1.0,0.0,unknown,0
48,technician,married,secondary,no,0.0,yes,yes,unknown,2,jul,44.0,2,-1.0,0.0,unknown,0
45,technician,married,tertiary,no,2699.0,yes,no,cellular,29,jun,264.0,4,-1.0,0.0,unknown,0
34,management,divorced,tertiary,no,5754.0,yes,no,cellular,18,nov,32.0,1,181.0,1.0,failure,0
47,services,married,primary,no,1095.0,no,yes,unknown,2,jun,357.0,2,-1.0,0.0,unknown,0
79,retired,married,unknown,no,0.0,no,no,telephone,8,jul,167.0,1,-1.0,0.0,unknown,0
31,management,single,tertiary,no,6542.0,yes,no,cellular,21,nov,71.0,3,192.0,2.0,other,0
47,blue-collar,married,unknown,no,61.0,yes,no,unknown,30,may,212.0,4,-1.0,0.0,unknown,0
30,services,married,secondary,no,586.0,yes,no,unknown,28,may,187.0,4,-1.0,0.0,unknown,0
42,management,married,secondary,no,372.0,yes,no,telephone,31,jul,130.0,8,-1.0,0.0,unknown,0
47,management,single,tertiary,no,324.0,no,yes,cellular,6,aug,72.0,1,-1.0,0.0,unknown,0
34,services,single,primary,no,496.0,yes,no,cellular,5,feb,173.0,1,-1.0,0.0,unknown,0
35,technician,married,secondary,no,251.0,yes,yes,unknown,1,jul,128.0,3,-1.0,0.0,unknown,0
36,blue-collar,married,secondary,no,330.0,yes,no,cellular,13,may,777.0,2,-1.0,0.0,unknown,0
42,services,married,secondary,no,-91.0,yes,yes,cellular,5,feb,43.0,1,-1.0,0.0,unknown,0
57,admin.,divorced,secondary,no,1403.0,yes,no,cellular,16,jul,547.0,2,-1.0,0.0,unknown,0
35,technician,married,tertiary,no,1526.0,yes,no,unknown,30,jun,138.0,4,-1.0,0.0,unknown,0
30,blue-collar,married,secondary,no,8.0,yes,no,cellular,19,nov,473.0,1,-1.0,0.0,unknown,0
29,technician,single,secondary,no,22008.0,yes,no,unknown,28,may,139.0,2,-1.0,0.0,unknown,0
25,management,single,tertiary,no,115.0,no,yes,unknown,4,jul,60.0,1,-1.0,0.0,unknown,0
51,management,married,tertiary,no,307.0,no,no,cellular,21,aug,244.0,6,-1.0,0.0,unknown,0
44,management,single,secondary,no,813.0,no,no,cellular,26,aug,358.0,2,-1.0,0.0,unknown,0
48,entrepreneur,married,secondary,no,151.0,no,no,cellular,16,jul,191.0,1,-1.0,0.0,unknown,0
56,admin.,married,secondary,no,382.0,no,no,cellular,20,apr,275.0,1,-1.0,0.0,unknown,0
37,self-employed,married,tertiary,no,129.0,no,no,cellular,18,aug,128.0,2,-1.0,0.0,unknown,0
38,services,married,secondary,no,3039.0,yes,yes,cellular,11,may,146.0,2,-1.0,0.0,unknown,0
30,management,married,tertiary,no,1195.0,no,no,cellular,18,jul,146.0,2,-1.0,0.0,unknown,0
46,blue-collar,married,secondary,no,1733.0,yes,no,unknown,14,may,546.0,1,-1.0,0.0,unknown,0
30,admin.,divorced,secondary,no,377.0,yes,no,unknown,4,jun,524.0,15,-1.0,0.0,unknown,1
40,management,married,unknown,no,419.0,yes,no,cellular,10,jul,347.0,1,-1.0,0.0,unknown,0
27,services,single,secondary,no,683.0,yes,no,unknown,9,may,44.0,3,-1.0,0.0,unknown,0
33,technician,married,secondary,no,484.0,yes,no,cellular,16,aug,205.0,3,182.0,9.0,success,1
31,admin.,married,secondary,no,-581.0,yes,no,unknown,2,jun,562.0,3,-1.0,0.0,unknown,0
46,management,divorced,secondary,no,16.0,yes,yes,unknown,5,may,188.0,2,-1.0,0.0,unknown,0
36,admin.,married,secondary,no,786.0,yes,yes,cellular,10,jul,148.0,1,-1.0,0.0,unknown,0
42,blue-collar,married,unknown,no,524.0,no,no,unknown,17,jun,220.0,1,-1.0,0.0,unknown,0
29,services,single,secondary,no,473.0,yes,yes,unknown,9,may,180.0,2,-1.0,0.0,unknown,0
31,admin.,single,secondary,no,4198.0,no,no,cellular,25,nov,234.0,1,-1.0,0.0,unknown,1
35,blue-collar,single,primary,no,85.0,no,no,cellular,15,may,213.0,1,364.0,1.0,failure,0
